obs_date_time,JD,airmass,target_flux_red,flux_green,flux_blue,blue_over_red,comp_flux_red,comp_flux_green,comp_flux_blue,comp_blue_over_red
2025-04-27 01:24:51.545,2460792.558929919,1.146658,1848473.9965132421,2588872.966703638,2900910.0530518703,1.569353996065851,3487353.3761124965,2902000.7046527183,2332722.179550138,0.6689090344353127
2025-04-27 01:26:10.123,2460792.5598393865,1.144544,3436801.7475418723,2319292.7804552917,2155550.3281974434,0.6271965875655099,3561337.7442022227,2277299.0341446446,2932509.040043367,0.8234290737567437
2025-04-27 01:27:20.843,2460792.560657905,1.142698,2571229.9918351965,2253011.270597831,2792261.305610156,1.0859632605705567,3310838.6137174987,2135137.271040818,2221060.99762436,0.670845443333311
2025-04-27 01:28:31.469,2460792.5614753356,1.140877,1629129.4583592636,2692601.845318228,2353841.631974568,1.4448462765784003,3141411.1760108615,2044558.859494109,2771347.180790292,0.8821981668472647
2025-04-27 01:30:51.748,2460792.5630989354,1.136523,2303181.7916434878,1220225.2902363979,1622677.2492184523,0.7045371994108003,3573780.765306827,2856987.5732966657,3019722.622046069,0.8449658276077296
2025-04-27 01:32:09.815,2460792.5640024883,1.134683,2912031.748774491,2485972.2027283628,2144316.5799004473,0.7363644235001451,2323281.4460157617,2685819.0918735284,2245878.7549542473,0.9666838939405066
2025-04-27 01:33:20.593,2460792.564821678,1.133079,3255633.549949837,2937184.914163093,2847787.994113497,0.8747262093294793,1858840.6073875832,3153026.243098918,1977221.9513708744,1.0636855809544985
2025-04-27 01:34:31.423,2460792.56564147,1.131472,2833543.4113838472,2029747.3453478233,3887746.0318927164,1.3720439278514591,2725916.758190901,3462215.8657824867,1802911.6784621507,0.6613964542551484
2025-04-27 01:35:42.096,2460792.5664594444,1.129851,2857303.0836200844,2316316.275926524,2968798.20069047,1.0390211026997969,2212439.9157992443,2781751.0164130596,2320022.2703592614,1.0486261135462984
2025-04-27 01:36:52.719,2460792.56727684,1.128203,2876590.7680754378,3073180.7785132555,1658688.598295854,0.5766161167949474,3155301.8152818,1938405.0698261699,2675971.461606966,0.8480873204099415
2025-04-27 01:38:03.606,2460792.5680972915,1.126624,1994449.7446376244,2575739.8856714917,2293369.0380772394,1.1498755705644146,2285320.5496726506,2041935.436568034,2890325.1487560263,1.2647351152423831
2025-04-27 01:39:14.815,2460792.56892147,1.125081,1986884.9109918333,2467977.8531417563,3026132.1557994857,1.5230535694636034,2271065.634272347,3375627.9090711004,2339259.0508973002,1.0300270567243215
2025-04-27 01:40:25.368,2460792.5697380556,1.123554,2924379.527632325,2489313.455260958,2986118.1198799647,1.0211116893906125,2689441.173961134,2778705.3323693858,2265458.653469274,0.8423529301935245
2025-04-27 01:41:36.028,2460792.5705558797,1.122031,3114520.9648584565,3132317.7059107195,2004740.1629372416,0.6436752828306455,3339530.1050679195,2632414.574323689,3229140.5218150415,0.9669445760990878
2025-04-27 01:43:09.923,2460792.5716426275,1.120072,3697394.385218695,2291257.7629639464,2387189.3133048047,0.6456409743164595,1677684.5071810107,2497859.915701967,2855100.9360343246,1.7018103963013342
2025-04-27 01:44:20.959,2460792.5724648032,1.118642,2370721.0847068205,2330244.5695274244,2774948.1643471434,1.1705080712564349,2595555.4408532297,2612892.227140294,3191261.3174611917,1.229509979726011
2025-04-27 01:45:31.600,2460792.5732824076,1.117221,1733145.8969042385,2350530.451127774,1987881.9390028084,1.146978994990313,1974216.4171656487,1762768.7634018266,761520.055973429,0.38573281498019923
2025-04-27 01:46:42.367,2460792.57410147,1.115754,2071752.6883185832,3179605.2862832965,3083265.8008155115,1.4882402799331536,2883133.711037531,2346830.2595814094,1416284.7656977964,0.49123103804579665
2025-04-27 01:47:53.264,2460792.574922037,1.114341,3073755.047046723,3357556.6790997847,2652395.27667449,0.862916932571749,3479274.534748151,1560554.2542420798,2301000.4361948194,0.6613448904978055
2025-04-27 01:49:03.997,2460792.575740706,1.112973,2990274.559684548,3081439.0154647618,3166141.0906705544,1.0588128372414602,2087617.4665318416,3091302.8136817245,3251771.981142102,1.5576474297967384
2025-04-27 01:50:14.615,2460792.576558044,1.111605,2327804.4077187753,2685583.54998448,3474624.108088749,1.4926615383007396,3009145.090109264,2584678.722299259,2119674.5484336917,0.7044108824798225
2025-04-27 01:51:25.290,2460792.5773760416,1.110285,3003766.906975683,2399039.2667458123,2439531.50192142,0.812157393523468,1705796.7032454987,2715120.697473293,2140622.1624804465,1.2549104816580055
2025-04-27 01:52:36.403,2460792.5781991086,1.108974,2609938.3988604774,2665563.071498795,3411745.11163301,1.3072128879067064,1842331.986200747,2538343.047842584,2353510.12053508,1.277462551897871
2025-04-27 01:53:47.030,2460792.579016551,1.107691,3185654.9703395297,2749984.223847515,1636871.935326985,0.5138258695832731,2546089.720049775,2621626.1800350975,2415033.348089462,0.9485264125108086
2025-04-27 01:55:33.689,2460792.58025103,1.104002,2082564.1741149542,1774826.118323711,1919911.159318246,0.9218977178142266,2863837.854731748,1274312.7573434433,2210623.3848812496,0.7719094086380516
2025-04-27 01:56:51.399,2460792.581150451,1.102631,2092815.3278199218,1922304.5586560713,2770776.895849205,1.3239471533952847,1942761.7329557673,2965452.239074281,3001963.084048434,1.5452039398990893
2025-04-27 01:58:02.238,2460792.581970347,1.101396,2034074.3225844707,3009196.2939800425,2720259.9188215756,1.3373453902929395,1721619.3024700605,3245666.7104212577,2335509.7748589865,1.356577363827275
2025-04-27 01:59:13.145,2460792.58279103,1.10026,2528251.376510992,2111165.170303753,2739074.5714930664,1.0833869594379544,2633439.274271821,1450989.0664050605,2267736.5709935497,0.861131142513475
2025-04-27 02:00:23.847,2460792.5836093402,1.099058,2546426.175999838,1952914.1895750845,3746274.60776266,1.4711891682042222,3728827.8737270827,2480259.0966341845,2880726.6924805217,0.772555556339248
2025-04-27 02:01:34.503,2460792.584427118,1.09792,3108719.9875391377,2899346.45343343,2458874.804524012,0.7909605285712648,2174475.186532958,2550561.550627132,3068942.05980069,1.4113483928477906
2025-04-27 02:02:45.244,2460792.58524588,1.096793,2982676.51033144,2793437.0741970586,3397675.9898348004,1.139136603673204,4570066.871163825,2510707.125444093,1706941.299897575,0.37350466590938114
2025-04-27 02:03:56.088,2460792.5860658335,1.095678,2552474.2010061834,2808672.6169087365,2746638.767375043,1.076069159207298,2378790.6978104664,3467407.02827142,3178102.314687875,1.3360159502948816
2025-04-27 02:05:07.236,2460792.5868893056,1.094594,3321427.33032818,2156897.7934893556,3079787.0130867297,0.9272480493446248,2305566.1788022593,2889387.021879444,1842093.0957923941,0.7989764565115892
2025-04-27 02:06:18.261,2460792.5877113543,1.093484,3480276.7448187745,2013943.669560286,2537684.0745721976,0.7291615755414129,1155411.5798039949,1583507.9216887606,2700052.3482442675,2.3368749244336873
2025-04-27 02:07:54.690,2460792.5888274307,1.092002,3605139.9839297845,3198793.2783025578,3248723.5905448864,0.9011366008050578,3451861.695524341,2727280.7850291934,2597108.6058350704,0.7523791029062556
2025-04-27 02:09:05.542,2460792.589647477,1.091009,2406154.018131232,3275301.6615350544,1936382.6493906542,0.8047625525212924,1895750.9888311345,2578910.3571414542,2845430.584351238,1.5009516551040538
2025-04-27 02:10:16.383,2460792.5904673957,1.090025,1346118.0121458222,2326120.6253212285,2982839.1569773233,2.2158823595432273,2440887.8709144797,2444828.527248846,1562409.0397267921,0.6400986535860146
2025-04-27 02:11:27.351,2460792.5912887845,1.089047,1691343.7713451465,2280295.085386426,2993069.609455319,1.7696400106022765,2634516.233995877,2044702.724942252,2968644.684687222,1.12682725062755
2025-04-27 02:12:37.924,2460792.592105602,1.088081,1452220.4016243585,2602206.67872188,3379376.692199614,2.3270411904554327,2462399.5630972516,2469801.215538193,2823511.8456204524,1.1466505631072266
2025-04-27 02:13:48.881,2460792.5929268636,1.087144,2857012.5198028027,2471734.099080906,2404132.160997257,0.8414846432535744,2743572.6214267677,2035062.5147759395,2457435.033229934,0.8957062095013798
2025-04-27 02:14:59.781,2460792.5937474654,1.086224,2556198.3591250996,2472033.1834962014,2670802.86509067,1.044833964295633,650699.6209569528,782589.8825655837,1706460.1575370342,2.6225006171471636
2025-04-27 02:16:10.352,2460792.594564259,1.085287,3146269.3566013286,2665069.0733678825,2232223.504704264,0.709482644904746,438850.3078949882,428738.05287948163,480726.24708246207,1.0954219204911537
2025-04-27 02:17:21.041,2460792.595382419,1.084368,2968968.304460149,2666455.6263165195,1442763.54691369,0.4859477767904395,2141255.564689959,1772938.0854906717,2186813.212597083,1.021276137542097
2025-04-27 02:18:31.788,2460792.59620125,1.083482,1420919.5001554629,3168571.1132345293,2357519.8857161757,1.6591509128126114,4105070.919556327,2762142.0277713193,3173170.050139413,0.7729878758056552
2025-04-27 02:20:18.631,2460792.5974378586,1.081021,3564106.970962165,2520346.9927332,2675311.5998983053,0.7506260675380568,4419399.246608667,1604460.2260177287,2585783.1607903154,0.5850983395027228
2025-04-27 02:21:36.890,2460792.598343634,1.080125,3458472.8777399412,2221478.0208218065,2153887.083994842,0.6227855935659019,2054439.768778845,2040629.1354959016,3037570.9781966633,1.4785398065002362
2025-04-27 02:24:03.956,2460792.600045787,1.078504,2481569.1705033686,2111039.420542339,2834171.914304328,1.1420886219864814,2092335.1938270528,2755656.747197878,2200087.0032396927,1.0514983496576153
2025-04-27 02:25:14.559,2460792.6008629515,1.077757,1467323.3539524996,2463695.81321519,3211780.3183687897,2.1888701694260377,3306632.357439672,2152888.932586442,2496652.578643357,0.7550438962547735
2025-04-27 02:26:25.228,2460792.6016808795,1.076996,2563831.5818739505,2694107.1026754063,2865914.9002820174,1.1178249462810925,1964213.129829179,2870488.178858255,2314137.2323313723,1.178149762461177
2025-04-27 02:27:35.950,2460792.602499421,1.076251,1143562.1978696769,3983668.766572801,2090025.2371908177,1.827644566324675,2800393.211903639,2470300.502302293,2741520.238568217,0.9789768904291116
2025-04-27 02:28:46.596,2460792.6033170833,1.075549,2762496.939355111,1959962.451961267,2474054.643998208,0.8955863837357813,3378936.88113991,2402935.64483957,1865288.4177458908,0.552034111130428
2025-04-27 02:29:57.242,2460792.6041347454,1.074875,2094584.7175308138,2908534.602688731,2395274.9860393307,1.143556030936282,3432444.0087720724,1912843.7576955622,2850770.5297271516,0.8305366445720962
2025-04-27 02:31:08.244,2460792.6049565277,1.074215,2919188.221062498,2756134.2375339796,2183611.2322651655,0.7480200202611107,1833082.2795559075,2704749.884586377,3655550.6803242234,1.9942098186720987
2025-04-27 02:32:19.085,2460792.605776447,1.073572,3567119.868894346,3079112.648358022,2883542.2481391123,0.8083670731908671,1919994.046056719,3049108.2512763315,2803418.390158232,1.4601182727185475
2025-04-27 02:33:54.717,2460792.6068832986,1.07268,2508185.2328689722,3095437.220476532,2758264.8252614187,1.099705392215548,3982177.9003884937,2088660.5647400974,1337612.347756098,0.33589969640120876
2025-04-27 02:35:05.436,2460792.6077018054,1.0721,2440677.883247558,3172918.6754666343,2668788.8017705553,1.09346211562317,2846772.8930957764,2629792.2834116705,3157493.375478903,1.109148321292756
2025-04-27 02:36:16.360,2460792.6085226852,1.071505,3634361.5807132237,2704373.291461015,1969505.096323076,0.5419122595767071,2102199.4129336574,3155486.923493781,1959820.5399172606,0.9322714714215886
2025-04-27 02:37:27.146,2460792.6093419674,1.070921,2772535.5765383365,2024353.4788570425,2774119.709395633,1.0005713661064268,2066919.9487173534,2263659.3009338644,2950612.0681042983,1.4275405634046583
2025-04-27 02:38:37.945,2460792.6101614004,1.070345,2709573.881182185,3226283.185089977,1624064.2446896362,0.599379945300129,2833939.6535989307,2647425.739790086,3331537.432675882,1.175585171139771
2025-04-27 02:39:48.934,2460792.6109830323,1.069821,875087.7776813282,3119648.455645869,2837940.4378164876,3.243035167667433,2510213.6982484525,3273073.9272424495,2663974.32860773,1.0612540001939146
2025-04-27 02:40:59.812,2460792.61180338,1.069306,2592371.75119599,2479488.4231869406,3154375.726564342,1.216791428586225,2521406.709113985,2807448.989039451,1873970.8701760352,0.7432243530574817
2025-04-27 02:42:10.693,2460792.6126237614,1.068808,810120.9142252527,3368429.836201405,3142660.4740127446,3.879248663785186,2549196.698597927,2728870.7278985246,2281620.8797649476,0.8950352403248648
2025-04-27 02:43:21.628,2460792.6134447684,1.06832,3819311.053482162,2968797.7410257845,2680782.2956618285,0.7019020598538818,1245645.6074533677,2608688.556530472,2998005.9459098093,2.40678883943485
2025-04-27 02:44:32.511,2460792.6142651737,1.067855,3160866.9749303316,2979869.453710995,2135671.3312861854,0.6756599844994292,2139342.8030468374,2064358.761466008,2749881.6957277125,1.28538619047464
2025-04-27 02:46:18.697,2460792.615494178,1.066157,2241058.1205687975,1819712.2322155908,2155405.4724085657,0.9617802646999211,3026990.760217605,3055314.1049509197,3068092.7377623958,1.0135784945514124
2025-04-27 02:47:29.574,2460792.616314514,1.065732,1492020.4955257261,2640604.2969825855,3235744.0432708506,2.168699460211308,2823283.381932506,3103405.007105902,1566642.1007700511,0.5549007622811502
2025-04-27 02:48:40.560,2460792.617136111,1.06533,2190696.374290837,2988337.902652287,2512270.093299252,1.1467906382565285,2656824.7333654216,3230325.3366138698,2274184.1713271015,0.8559782445439574
2025-04-27 02:49:51.364,2460792.617955602,1.064959,2111696.8661352242,2992365.780676322,3675366.5515443184,1.740480184672947,2194802.038167757,3039408.1861315663,3597427.9633965814,1.6390671690827072
2025-04-27 02:51:02.319,2460792.61877684,1.06461,1973693.436804499,3306461.9196623145,1843472.8945109795,0.9340219003289829,2422566.609174233,2453354.8727653655,1847001.9709176063,0.7624153506958407
2025-04-27 02:52:13.052,2460792.6195955095,1.064276,2269542.2443293696,2604553.7066930947,2204906.8450348848,0.9715205128012129,2666607.32969416,2859266.0239785416,3189776.940269286,1.1961929695269868
2025-04-27 02:53:23.930,2460792.6204158566,1.063954,3212291.4172432204,2773225.826666803,1718197.0464199267,0.5348820587063918,2060783.9110254934,2924860.7569350484,2114767.681589581,1.0261957453546036
2025-04-27 02:54:34.853,2460792.6212367243,1.063653,2216532.7302726237,2530355.9039816726,3024327.7458529435,1.3644408244226398,2899899.153554655,3315760.6848213067,1143853.2226503259,0.3944458624529087
2025-04-27 02:55:45.690,2460792.6220565974,1.06336,1605369.578108899,2204332.400232101,2238638.5024414444,1.3944692443210034,2003071.8962711897,3085775.092185369,2583578.2554740864,1.2898080494681874
2025-04-27 02:56:56.937,2460792.622881215,1.063084,2975809.5592455626,3309903.385822488,2210544.86762555,0.7428381499607706,1873784.969435726,1262786.3733112914,1963056.4512356953,1.0476423299664168
2025-04-27 02:58:33.693,2460792.6240010764,1.062724,2396660.752010937,2281288.1837844467,2824483.2326827194,1.1785077342768744,3598363.2489638147,2599244.7878009574,2278356.295503305,0.6331646189859739
2025-04-27 02:59:44.728,2460792.6248232406,1.062493,2713353.593054966,3256434.5208935747,2730663.391816355,1.0063794850791634,3331754.5901367054,1702583.6950647132,3067357.8024375048,0.9206433785723839
2025-04-27 03:00:55.432,2460792.625641574,1.062285,2955275.8659362234,1878621.5785911651,3226507.230472882,1.0917786957430904,2444650.1962037515,2700409.2415297404,3068910.4227092946,1.255357689813841
2025-04-27 03:02:06.354,2460792.6264624307,1.062094,2827499.3522716593,2079187.3283355513,1883642.6828468777,0.6661867778443621,2015978.1600253256,4029122.643778013,2801984.1903980216,1.3898881674208325
2025-04-27 03:03:17.351,2460792.627284155,1.061915,3321115.92342968,3004169.218900341,3381761.409034357,1.0182605747594768,2561635.3995974986,2661507.9819081514,2146416.3879431724,0.8379086220780801
2025-04-27 03:04:28.027,2460792.6281021642,1.061758,2987319.2987920525,2048449.5583343757,2736217.7334174467,0.9159441826402217,2151764.137137401,2114697.187602707,2301227.6205323366,1.069460904573758
2025-04-27 03:05:38.940,2460792.6289229165,1.061622,3543146.4563892283,2918762.6628868934,1453072.9032443585,0.4101080554048463,2610841.415107099,2177705.2493751035,3306182.184520851,1.2663282286661706
2025-04-27 03:06:49.860,2460792.62974375,1.061492,2154482.4653546778,3162938.204158946,2916438.8682100344,1.3536609905664378,2551065.347753147,2502777.1229084968,1272209.4407194222,0.4986973155509018
2025-04-27 03:08:00.795,2460792.630564757,1.061381,1815630.4255243782,2974775.9751435095,3677358.6960803187,2.0253894429083763,3435772.2956616725,2851165.6062089643,2666884.069735283,0.7762109477111566
2025-04-27 03:09:11.961,2460792.6313884375,1.061289,2296079.8678017184,2703066.088507594,3108671.6734071937,1.3539039808678153,1221191.6376630003,346024.3557356057,433825.91593660903,0.35524802378013626
2025-04-27 03:10:48.655,2460792.632507581,1.061183,3539370.386978466,2010272.3920690892,3282482.4988199426,0.9274198910903397,3218495.531188809,2591479.247420988,2914321.3143079216,0.9054918007704876
2025-04-27 03:11:59.307,2460792.6333253123,1.061137,2735889.418516332,1861688.7901201854,2358744.011570005,0.8621488849681461,2859450.7011141353,1683364.4022013713,3569938.5819794973,1.2484700577591819
2025-04-27 03:13:10.434,2460792.634148542,1.061104,2493036.400921053,3139297.0451370375,2339693.014011392,0.9384913165114604,2149816.1953159343,1711876.9359002197,3162136.560475844,1.4708869378533733
2025-04-27 03:14:21.266,2460792.6349683567,1.061091,1908137.361394396,2992940.633233183,3488310.662094066,1.8281234530961323,3283867.322922277,2989769.3680685293,2639999.965186968,0.8039301547778921
2025-04-27 03:15:32.471,2460792.635792488,1.061096,2531195.512817779,2315493.762954161,1111197.8216410037,0.4390011818581313,2984829.6475054817,2970967.5293937298,2160533.633891991,0.7238381713668712
2025-04-27 03:16:43.226,2460792.636611412,1.061111,2202123.9928431245,2613518.0801268206,2186473.755400193,0.99289311705708,3374429.123233315,2964045.0583058074,2795121.677368672,0.8283243106586392
2025-04-27 03:17:54.523,2460792.637436609,1.061155,2422132.989686246,2694471.2493452327,2090381.1694373959,0.8630331936101394,3415348.3539436543,2119138.229966348,3971674.200487145,1.1628899277290732
2025-04-27 03:23:00.876,2460792.640982361,1.060419,2428283.6696183537,3307137.890324324,2263080.6900049993,0.9319671825494265,2195902.9374125055,3033955.9936137116,2217099.670274757,1.009652855097151
2025-04-27 03:23:10.429,2460792.641092928,1.06043,1117320.7162404682,2618842.8249163954,3270199.235459102,2.9268223419884163,2256527.13688062,1882393.9413275006,2913785.6759662223,1.291269946788313
